2022-09-23 09:36:40,555 - maincontroller.py - line:365 - INFO| [+] AGX API is running [2022-09-23 09:36:40.555714]
2022-09-23 09:42:45,260 - sql_operations.py - line:53 - INFO| 任务数据已存在
2022-09-23 09:42:45,298 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 09:42:48,711 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905161411_0002_Z_航点2.JPG
2022-09-23 09:42:57,276 - maincontroller.py - line:68 - INFO| DJI_20220905161411_0002_Z_航点2.JPG下载成功
2022-09-23 09:42:57,282 - sql_operations.py - line:31 - INFO| 航线数据已存在
2022-09-23 09:42:57,287 - sql_operations.py - line:53 - INFO| 任务数据已存在
2022-09-23 09:42:57,327 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 09:48:34,589 - maincontroller.py - line:362 - INFO| [+] AGX API is running [2022-09-23 09:48:34.589491]
2022-09-23 09:49:19,088 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905161735_0005_Z_航点5.JPG
2022-09-23 09:49:24,882 - maincontroller.py - line:68 - INFO| DJI_20220905161735_0005_Z_航点5.JPG下载成功
2022-09-23 09:49:24,886 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 09:49:24,889 - sql_operations.py - line:45 - INFO| 开始向任务数据表插入数据
2022-09-23 09:49:24,898 - sql_operations.py - line:54 - INFO| 任务数据插入成功
2022-09-23 09:49:24,902 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:49:24,903 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 09:49:27,361 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905161715_0004_Z_航点4.JPG
2022-09-23 09:49:32,041 - maincontroller.py - line:68 - INFO| DJI_20220905161715_0004_Z_航点4.JPG下载成功
2022-09-23 09:49:32,047 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 09:49:32,051 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 09:49:32,059 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:49:32,067 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:49:32,068 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 09:49:34,120 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905161701_0003_Z_航点3.JPG
2022-09-23 09:49:37,456 - maincontroller.py - line:68 - INFO| DJI_20220905161701_0003_Z_航点3.JPG下载成功
2022-09-23 09:49:37,460 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 09:49:37,464 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 09:49:37,470 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:49:37,473 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:49:37,477 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:49:37,477 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 09:49:41,074 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905161646_0002_Z_航点2.JPG
2022-09-23 09:49:50,532 - maincontroller.py - line:68 - INFO| DJI_20220905161646_0002_Z_航点2.JPG下载成功
2022-09-23 09:49:50,538 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 09:49:50,543 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 09:49:50,554 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:49:50,559 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:49:50,565 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:49:50,571 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:49:50,572 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 09:50:01,368 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905161634_0001_Z_航点1.JPG
2022-09-23 09:50:07,689 - maincontroller.py - line:68 - INFO| DJI_20220905161634_0001_Z_航点1.JPG下载成功
2022-09-23 09:50:07,695 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 09:50:07,700 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 09:50:07,711 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:50:07,716 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:50:07,721 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:50:07,727 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:50:07,733 - sql_operations.py - line:73 - INFO| 图片数据已存在
2022-09-23 09:50:07,734 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 09:55:04,985 - maincontroller.py - line:362 - INFO| [+] AGX API is running [2022-09-23 09:55:04.985161]
2022-09-23 09:55:14,516 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905162320_0005_Z_航点5.JPG
2022-09-23 09:55:21,985 - maincontroller.py - line:68 - INFO| DJI_20220905162320_0005_Z_航点5.JPG下载成功
2022-09-23 09:55:22,000 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 09:55:22,000 - sql_operations.py - line:45 - INFO| 开始向任务数据表插入数据
2022-09-23 09:55:22,016 - sql_operations.py - line:54 - INFO| 任务数据插入成功
2022-09-23 09:55:22,032 - sql_operations.py - line:72 - INFO| 开始向图片表插入数据
2022-09-23 09:55:22,032 - sql_operations.py - line:81 - INFO| 图片数据插入成功
2022-09-23 09:55:22,032 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 09:55:25,094 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905162300_0004_Z_航点4.JPG
2022-09-23 09:55:30,485 - maincontroller.py - line:68 - INFO| DJI_20220905162300_0004_Z_航点4.JPG下载成功
2022-09-23 09:55:30,485 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 09:55:30,485 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 09:55:30,501 - sql_operations.py - line:72 - INFO| 开始向图片表插入数据
2022-09-23 09:55:30,517 - sql_operations.py - line:81 - INFO| 图片数据插入成功
2022-09-23 09:55:30,517 - sql_operations.py - line:72 - INFO| 开始向图片表插入数据
2022-09-23 09:55:30,532 - sql_operations.py - line:81 - INFO| 图片数据插入成功
2022-09-23 09:55:30,532 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 09:55:32,969 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905162246_0003_Z_航点3.JPG
2022-09-23 09:55:37,626 - maincontroller.py - line:68 - INFO| DJI_20220905162246_0003_Z_航点3.JPG下载成功
2022-09-23 09:55:37,626 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 09:55:37,641 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 09:55:37,641 - sql_operations.py - line:72 - INFO| 开始向图片表插入数据
2022-09-23 09:55:37,657 - sql_operations.py - line:81 - INFO| 图片数据插入成功
2022-09-23 09:55:37,657 - sql_operations.py - line:72 - INFO| 开始向图片表插入数据
2022-09-23 09:55:37,672 - sql_operations.py - line:81 - INFO| 图片数据插入成功
2022-09-23 09:55:37,672 - sql_operations.py - line:72 - INFO| 开始向图片表插入数据
2022-09-23 09:55:37,688 - sql_operations.py - line:81 - INFO| 图片数据插入成功
2022-09-23 09:55:37,688 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 09:55:42,407 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905162233_0002_Z_航点2.JPG
2022-09-23 09:55:51,492 - maincontroller.py - line:68 - INFO| DJI_20220905162233_0002_Z_航点2.JPG下载成功
2022-09-23 09:55:51,498 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 09:55:51,503 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 09:55:51,514 - sql_operations.py - line:72 - INFO| 开始向图片表插入数据
2022-09-23 09:55:51,521 - sql_operations.py - line:81 - INFO| 图片数据插入成功
2022-09-23 09:55:51,526 - sql_operations.py - line:72 - INFO| 开始向图片表插入数据
2022-09-23 09:55:51,532 - sql_operations.py - line:81 - INFO| 图片数据插入成功
2022-09-23 09:55:51,538 - sql_operations.py - line:72 - INFO| 开始向图片表插入数据
2022-09-23 09:55:51,544 - sql_operations.py - line:81 - INFO| 图片数据插入成功
2022-09-23 09:55:51,549 - sql_operations.py - line:72 - INFO| 开始向图片表插入数据
2022-09-23 09:55:51,555 - sql_operations.py - line:81 - INFO| 图片数据插入成功
2022-09-23 09:55:51,556 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 09:58:35,398 - maincontroller.py - line:362 - INFO| [+] AGX API is running [2022-09-23 09:58:35.398864]
2022-09-23 10:11:08,864 - maincontroller.py - line:362 - INFO| [+] AGX API is running [2022-09-23 10:11:08.864984]
2022-09-23 10:12:26,881 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905162832_0001_W.JPG
2022-09-23 10:12:40,197 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905160808_0005_Z.JPG
2022-09-23 10:12:45,678 - maincontroller.py - line:68 - INFO| DJI_20220905162832_0001_W.JPG下载成功
2022-09-23 10:12:45,704 - sql_operations.py - line:23 - INFO| 开始向航线表插入数据
2022-09-23 10:12:45,748 - sql_operations.py - line:31 - INFO| 航线表数据插入成功
2022-09-23 10:12:45,787 - sql_operations.py - line:45 - INFO| 开始向任务数据表插入数据
2022-09-23 10:12:46,020 - sql_operations.py - line:54 - INFO| 任务数据插入成功
2022-09-23 10:12:46,059 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:12:46,095 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:12:46,105 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 10:12:50,073 - maincontroller.py - line:68 - INFO| DJI_20220905160808_0005_Z.JPG下载成功
2022-09-23 10:12:50,078 - sql_operations.py - line:23 - INFO| 开始向航线表插入数据
2022-09-23 10:12:50,091 - sql_operations.py - line:31 - INFO| 航线表数据插入成功
2022-09-23 10:12:50,100 - sql_operations.py - line:45 - INFO| 开始向任务数据表插入数据
2022-09-23 10:12:50,106 - sql_operations.py - line:54 - INFO| 任务数据插入成功
2022-09-23 10:12:50,116 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:12:50,121 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:12:50,122 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 10:12:53,020 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905160704_0004_Z.JPG
2022-09-23 10:12:58,436 - maincontroller.py - line:68 - INFO| DJI_20220905160704_0004_Z.JPG下载成功
2022-09-23 10:12:58,442 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 10:12:58,447 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 10:12:58,456 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:12:58,462 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:12:58,463 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 10:13:00,196 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905160637_0003_Z.JPG
2022-09-23 10:13:03,731 - maincontroller.py - line:68 - INFO| DJI_20220905160637_0003_Z.JPG下载成功
2022-09-23 10:13:03,737 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 10:13:03,743 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 10:13:03,752 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:13:03,757 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:13:03,758 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 10:13:07,179 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905160558_0002_Z.JPG
2022-09-23 10:13:16,531 - maincontroller.py - line:68 - INFO| DJI_20220905160558_0002_Z.JPG下载成功
2022-09-23 10:13:16,541 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 10:13:16,548 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 10:13:16,560 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:13:16,577 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:13:16,578 - maincontroller.py - line:76 - INFO| 开始执行自动对比功能
2022-09-23 10:18:07,960 - maincontroller.py - line:361 - INFO| [+] AGX API is running [2022-09-23 10:18:07.960664]
2022-09-23 10:18:13,914 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905160536_0001_Z.JPG
2022-09-23 10:18:20,406 - maincontroller.py - line:68 - INFO| DJI_20220905160536_0001_Z.JPG下载成功
2022-09-23 10:18:20,412 - sql_operations.py - line:23 - INFO| 开始向航线表插入数据
2022-09-23 10:18:20,430 - sql_operations.py - line:31 - INFO| 航线表数据插入成功
2022-09-23 10:18:20,439 - sql_operations.py - line:45 - INFO| 开始向任务数据表插入数据
2022-09-23 10:18:20,461 - sql_operations.py - line:54 - INFO| 任务数据插入成功
2022-09-23 10:18:20,470 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:18:20,477 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:20:24,783 - maincontroller.py - line:361 - INFO| [+] AGX API is running [2022-09-23 10:20:24.783083]
2022-09-23 10:21:18,431 - maincontroller.py - line:66 - INFO| 开始下载文件: DJI_20220905161358_0001_Z_航点1.JPG
2022-09-23 10:21:24,748 - maincontroller.py - line:68 - INFO| DJI_20220905161358_0001_Z_航点1.JPG下载成功
2022-09-23 10:21:24,759 - sql_operations.py - line:23 - INFO| 开始向航线表插入数据
2022-09-23 10:21:24,783 - sql_operations.py - line:31 - INFO| 航线表数据插入成功
2022-09-23 10:21:24,792 - sql_operations.py - line:45 - INFO| 开始向任务数据表插入数据
2022-09-23 10:21:24,800 - sql_operations.py - line:54 - INFO| 任务数据插入成功
2022-09-23 10:21:24,811 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:21:24,819 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:24:52,254 - maincontroller.py - line:361 - INFO| [+] AGX API is running [2022-09-23 10:24:52.254985]
2022-09-23 10:32:25,869 - maincontroller.py - line:362 - INFO| [+] AGX API is running [2022-09-23 10:32:25.869404]
2022-09-23 10:32:44,541 - maincontroller.py - line:52 - INFO| >>>>>>>>>>>>>>>>>>收到下载消息: {'bucket': 'ytwl-jichang', 'fname': 'DJI_20220905161104_0001_Z_航点1.JPG', 'fnpath': '_1581F5BKD225H00BJX97_Uoto_2022-09-22/DJI_20220905161104_0001_Z_航点1.JPG', 'fpath': 'DJI_202209051601_011_新建航点飞行3'}
2022-09-23 10:32:44,541 - maincontroller.py - line:67 - INFO| 开始下载文件: DJI_20220905161104_0001_Z_航点1.JPG
2022-09-23 10:32:50,901 - maincontroller.py - line:69 - INFO| DJI_20220905161104_0001_Z_航点1.JPG下载成功
2022-09-23 10:32:50,901 - sql_operations.py - line:23 - INFO| 开始向航线表插入数据
2022-09-23 10:32:50,932 - sql_operations.py - line:31 - INFO| 航线表数据插入成功
2022-09-23 10:32:50,932 - sql_operations.py - line:45 - INFO| 开始向任务数据表插入数据
2022-09-23 10:32:50,948 - sql_operations.py - line:54 - INFO| 任务数据插入成功
2022-09-23 10:32:50,963 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:32:50,963 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:32:54,760 - maincontroller.py - line:52 - INFO| >>>>>>>>>>>>>>>>>>收到下载消息: {'bucket': 'ytwl-jichang', 'fname': 'DJI_20220905161206_0005_Z_航点5.JPG', 'fnpath': '_1581F5BKD225H00BJX97_Uoto_2022-09-22/DJI_20220905161206_0005_Z_航点5.JPG', 'fpath': 'DJI_202209051601_011_新建航点飞行3'}
2022-09-23 10:32:54,776 - maincontroller.py - line:67 - INFO| 开始下载文件: DJI_20220905161206_0005_Z_航点5.JPG
2022-09-23 10:33:03,229 - maincontroller.py - line:69 - INFO| DJI_20220905161206_0005_Z_航点5.JPG下载成功
2022-09-23 10:33:03,229 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 10:33:03,244 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 10:33:03,244 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:33:03,260 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:33:05,745 - maincontroller.py - line:52 - INFO| >>>>>>>>>>>>>>>>>>收到下载消息: {'bucket': 'ytwl-jichang', 'fname': 'DJI_20220905161146_0004_Z_航点4.JPG', 'fnpath': '_1581F5BKD225H00BJX97_Uoto_2022-09-22/DJI_20220905161146_0004_Z_航点4.JPG', 'fpath': 'DJI_202209051601_011_新建航点飞行3'}
2022-09-23 10:33:05,745 - maincontroller.py - line:67 - INFO| 开始下载文件: DJI_20220905161146_0004_Z_航点4.JPG
2022-09-23 10:33:11,197 - maincontroller.py - line:69 - INFO| DJI_20220905161146_0004_Z_航点4.JPG下载成功
2022-09-23 10:33:11,197 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 10:33:11,197 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 10:33:11,213 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:33:11,229 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:33:13,401 - maincontroller.py - line:52 - INFO| >>>>>>>>>>>>>>>>>>收到下载消息: {'bucket': 'ytwl-jichang', 'fname': 'DJI_20220905161132_0003_Z_航点3.JPG', 'fnpath': '_1581F5BKD225H00BJX97_Uoto_2022-09-22/DJI_20220905161132_0003_Z_航点3.JPG', 'fpath': 'DJI_202209051601_011_新建航点飞行3'}
2022-09-23 10:33:13,401 - maincontroller.py - line:67 - INFO| 开始下载文件: DJI_20220905161132_0003_Z_航点3.JPG
2022-09-23 10:33:18,119 - maincontroller.py - line:69 - INFO| DJI_20220905161132_0003_Z_航点3.JPG下载成功
2022-09-23 10:33:18,135 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 10:33:18,135 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 10:33:18,150 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:33:18,150 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:33:21,479 - maincontroller.py - line:52 - INFO| >>>>>>>>>>>>>>>>>>收到下载消息: {'bucket': 'ytwl-jichang', 'fname': 'DJI_20220905161117_0002_Z_航点2.JPG', 'fnpath': '_1581F5BKD225H00BJX97_Uoto_2022-09-22/DJI_20220905161117_0002_Z_航点2.JPG', 'fpath': 'DJI_202209051601_011_新建航点飞行3'}
2022-09-23 10:33:21,479 - maincontroller.py - line:67 - INFO| 开始下载文件: DJI_20220905161117_0002_Z_航点2.JPG
2022-09-23 10:33:31,494 - maincontroller.py - line:69 - INFO| DJI_20220905161117_0002_Z_航点2.JPG下载成功
2022-09-23 10:33:31,494 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 10:33:31,494 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 10:33:31,510 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:33:31,526 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:34:27,417 - maincontroller.py - line:52 - INFO| >>>>>>>>>>>>>>>>>>收到下载消息: {'bucket': 'ytwl-jichang', 'fname': 'DJI_20220905161500_0005_Z_航点5.JPG', 'fnpath': '_1581F5BKD225H00BJX97_Uoto_2022-09-22/DJI_20220905161500_0005_Z_航点5.JPG', 'fpath': 'DJI_202209051601_012_新建航点飞行3'}
2022-09-23 10:34:27,417 - maincontroller.py - line:67 - INFO| 开始下载文件: DJI_20220905161500_0005_Z_航点5.JPG
2022-09-23 10:34:34,574 - maincontroller.py - line:69 - INFO| DJI_20220905161500_0005_Z_航点5.JPG下载成功
2022-09-23 10:34:34,589 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 10:34:34,605 - sql_operations.py - line:45 - INFO| 开始向任务数据表插入数据
2022-09-23 10:34:34,605 - sql_operations.py - line:54 - INFO| 任务数据插入成功
2022-09-23 10:34:34,620 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:34:34,620 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:34:37,151 - maincontroller.py - line:52 - INFO| >>>>>>>>>>>>>>>>>>收到下载消息: {'bucket': 'ytwl-jichang', 'fname': 'DJI_20220905161439_0004_Z_航点4.JPG', 'fnpath': '_1581F5BKD225H00BJX97_Uoto_2022-09-22/DJI_20220905161439_0004_Z_航点4.JPG', 'fpath': 'DJI_202209051601_012_新建航点飞行3'}
2022-09-23 10:34:37,151 - maincontroller.py - line:67 - INFO| 开始下载文件: DJI_20220905161439_0004_Z_航点4.JPG
2022-09-23 10:34:42,667 - maincontroller.py - line:69 - INFO| DJI_20220905161439_0004_Z_航点4.JPG下载成功
2022-09-23 10:34:42,683 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 10:34:42,683 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 10:34:42,699 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:34:42,699 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:34:44,792 - maincontroller.py - line:52 - INFO| >>>>>>>>>>>>>>>>>>收到下载消息: {'bucket': 'ytwl-jichang', 'fname': 'DJI_20220905161426_0003_Z_航点3.JPG', 'fnpath': '_1581F5BKD225H00BJX97_Uoto_2022-09-22/DJI_20220905161426_0003_Z_航点3.JPG', 'fpath': 'DJI_202209051601_012_新建航点飞行3'}
2022-09-23 10:34:44,792 - maincontroller.py - line:67 - INFO| 开始下载文件: DJI_20220905161426_0003_Z_航点3.JPG
2022-09-23 10:34:49,245 - maincontroller.py - line:69 - INFO| DJI_20220905161426_0003_Z_航点3.JPG下载成功
2022-09-23 10:34:49,261 - sql_operations.py - line:33 - INFO| 航线数据已存在
2022-09-23 10:34:49,261 - sql_operations.py - line:56 - INFO| 任务数据已存在
2022-09-23 10:34:49,277 - sql_operations.py - line:71 - INFO| 开始向图片表插入数据
2022-09-23 10:34:49,277 - sql_operations.py - line:80 - INFO| 图片数据插入成功
2022-09-23 10:34:52,589 - maincontroller.py - line:52 - INFO| >>>>>>>>>>>>>>>>>>收到下载消息: {'bucket': 'ytwl-jichang', 'fname': 'DJI_20220905161411_0002_Z_航点2.JPG', 'fnpath': '_1581F5BKD225H00BJX97_Uoto_2022-09-22/DJI_20220905161411_0002_Z_航点2.JPG', 'fpath': 'DJI_202209051601_012_新建航点飞行3'}
2022-09-23 10:34:52,589 - maincontroller.py - line:67 - INFO| 开始下载文件: DJI_20220905161411_0002_Z_航点2.JPG
